video_slug,timestamp_sec,frame_index,p_yawn,yawn_event,recent_yawn_event,mouth_signal_status,mouth_source,notes
C_mild_head_motion,11.867107,355,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
C_mild_head_motion,12.034249,360,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
C_mild_head_motion,12.201392,365,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
C_mild_head_motion,12.368534,370,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
C_mild_head_motion,12.535677,375,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
C_mild_head_motion,12.702819,380,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
C_mild_head_motion,12.869961,385,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
C_mild_head_motion,13.037104,390,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
C_mild_head_motion,13.204246,395,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
C_mild_head_motion,13.371388,400,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
C_mild_head_motion,13.538531,405,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
C_mild_head_motion,13.705673,410,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
C_mild_head_motion,13.872815,415,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
C_mild_head_motion,14.039958,420,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
C_mild_head_motion,14.2071,425,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
C_mild_head_motion,14.374242,430,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
C_mild_head_motion,14.541385,435,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
C_mild_head_motion,14.708527,440,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
C_mild_head_motion,14.875669,445,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
C_mild_head_motion,15.042812,450,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
C_mild_head_motion,15.209954,455,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
C_mild_head_motion,15.377097,460,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
C_mild_head_motion,15.544239,465,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
C_mild_head_motion,15.711381,470,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,0.0,0,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,0.166709,5,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,0.333418,10,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,0.500126,15,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,0.666835,20,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,0.833544,25,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,1.000253,30,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,1.166961,35,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,1.33367,40,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,1.500379,45,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,1.667088,50,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,1.833796,55,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,2.000505,60,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,2.167214,65,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,2.333923,70,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,2.500631,75,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,2.66734,80,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,2.834049,85,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,3.000758,90,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,3.167466,95,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,3.334175,100,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,3.500884,105,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,3.667593,110,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,3.834301,115,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,4.00101,120,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,4.167719,125,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,4.334428,130,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,4.501136,135,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,4.667845,140,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,4.834554,145,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,5.001263,150,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,5.167971,155,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,5.33468,160,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,5.501389,165,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,5.668098,170,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,5.834806,175,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,6.001515,180,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,6.168224,185,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,6.334933,190,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,6.501641,195,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,6.66835,200,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,6.835059,205,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,7.001768,210,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,7.168476,215,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,7.335185,220,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,7.501894,225,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,7.668603,230,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,7.835311,235,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,8.00202,240,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,8.168729,245,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,8.335438,250,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,8.502146,255,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,8.668855,260,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,8.835564,265,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,9.002273,270,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,9.168981,275,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,9.33569,280,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,9.502399,285,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,9.669108,290,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,9.835816,295,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,10.002525,300,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,10.169234,305,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,10.335943,310,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,10.502652,315,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,10.66936,320,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,10.836069,325,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,11.002778,330,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,11.169487,335,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,11.336195,340,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,11.502904,345,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,11.669613,350,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,11.836322,355,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,12.00303,360,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,12.169739,365,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,12.336448,370,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,12.503157,375,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,12.669865,380,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,12.836574,385,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,13.003283,390,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,13.169992,395,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,13.3367,400,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,13.503409,405,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,13.670118,410,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,13.836827,415,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,14.003535,420,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,14.170244,425,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,14.336953,430,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,14.503662,435,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,14.67037,440,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,14.837079,445,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,15.003788,450,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,15.170497,455,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,15.337205,460,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,15.503914,465,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,15.670623,470,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,15.837332,475,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,16.00404,480,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,16.170749,485,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,16.337458,490,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,16.504167,495,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,16.670875,500,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,16.837584,505,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,17.004293,510,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,17.171002,515,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,17.33771,520,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,17.504419,525,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,17.671128,530,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,17.837837,535,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,18.004545,540,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,18.171254,545,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,18.337963,550,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,18.504672,555,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,18.67138,560,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,18.838089,565,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,19.004798,570,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,19.171507,575,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,19.338215,580,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,19.504924,585,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
D_controlled_long_open_closed,19.671633,590,0.05,False,False,ok,manual_video_review_annotation,no manually confirmed yawn interval for this video
